ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5719	"ENSG00000103160.11"	"HSDL1"	chr16	-	84129985	84130431	84129985	84130171	84130336	84130431	5719	92,102,118	1,0,1	236,262,252	0,0,1	265	100	1	1.0	0.972,1.0,0.978	1.0,1.0,0.99	-0.013
5720	"ENSG00000106003.12"	"LFNG"	chr7	+	2525218	2525567	2525218	2525318	2525413	2525567	5720	0,0,0	3,0,0	7,0,0	33,5,0	195	100	1	1.0	0.0,NA,NA	0.098,0.0,NA	-0.049
572	"ENSG00000105755.7"	"ETHE1"	chr19	-	43526200	43526659	43526200	43526349	43526514	43526659	572	0,1,1	87,29,35	0,0,1	31,17,22	265	100	1	1.0	0.0,0.013,0.011	0.0,0.0,0.017	0.002
5730	"ENSG00000089685.14"	"BIRC5"	chr17	+	78215965	78216781	78215965	78216066	78216663	78216781	5730	49,58,69	1,1,0	42,27,91	0,0,2	697	100	1	1.0	0.875,0.893,1.0	1.0,1.0,0.867	-0.033
5737	"ENSG00000101199.12"	"ARFGAP1"	chr20	+	63287563	63289788	63287563	63289496	63289677	63289788	5737	85,23,61	8,1,3	25,18,18	1,3,1	281	100	0.681604524381	1.0	0.791,0.891,0.879	0.899,0.681,0.865	0.039
5746	"ENSG00000166986.14"	"MARS"	chr12	+	57515919	57516158	57515919	57515991	57516138	57516158	5746	392,328,314	0,2,1	156,158,248	0,1,0	247	100	1	1.0	1.0,0.985,0.992	1.0,0.985,1.0	-0.003
5762	"ENSG00000108788.11"	"MLX"	chr17	+	42569506	42570183	42569506	42569606	42570096	42570183	5762	237,254,224	0,0,0	405,235,291	1,0,0	590	100	1	1.0	1.0,1.0,1.0	0.986,1.0,1.0	0.005
5764	"ENSG00000197343.10"	"ZNF655"	chr7	+	99561887	99562494	99561887	99561973	99562348	99562494	5764	191,222,239	0,0,0	250,262,144	0,0,1	475	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.968	0.011
576	"ENSG00000132330.16"	"SCLY"	chr2	+	238091217	238094522	238091217	238091254	238094419	238094522	576	84,68,119	0,0,0	164,124,138	0,0,2	3265	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.679	0.107
5773	"ENSG00000137203.10"	"TFAP2A"	chr6	-	10409900	10410335	10409900	10410138	10410281	10410335	5773	29,14,28	2,1,2	0,4,53	0,0,0	243	100	1	1.0	0.856,0.852,0.852	NA,1.0,1.0	-0.147
5775	"ENSG00000036672.15"	"USP2"	chr11	-	119359023	119359342	119359023	119359134	119359230	119359342	5775	1,0,1	7,3,5	1,0,2	18,9,19	196	100	1	1.0	0.068,0.0,0.093	0.028,0.0,0.051	0.027
5779	"ENSG00000185189.17"	"NRBP2"	chr8	-	143839508	143839825	143839508	143839549	143839735	143839825	5779	21,9,4	6,7,6	17,25,7	12,17,8	286	100	0.707218354374	1.0	0.55,0.31,0.189	0.331,0.34,0.234	0.048
577	"ENSG00000183010.16"	"PYCR1"	chr17	-	81932383	81933376	81932383	81932963	81933306	81933376	577	2469,1445,2183	0,0,2	833,339,798	2,0,0	443	100	1	1.0	1.0,1.0,0.996	0.989,1.0,1.0	0.002
5785	"ENSG00000111364.15"	"DDX55"	chr12	+	123607431	123608829	123607431	123607662	123608679	123608829	5785	137,135,99	47,48,68	87,140,251	63,40,120	1117	100	0.759756158836	1.0	0.207,0.201,0.115	0.11,0.239,0.158	0.005
5786	"ENSG00000111364.15"	"DDX55"	chr12	+	123607431	123607662	123607431	123607523	123607599	123607662	5786	48,34,33	33,48,37	38,30,64	45,25,83	176	100	0.666309952051	1.0	0.452,0.287,0.336	0.324,0.405,0.305	0.014
5789	"ENSG00000111364.15"	"DDX55"	chr12	+	123605930	123606159	123605930	123605994	123606072	123606159	5789	3,6,9	0,0,0	10,7,2	0,0,1	178	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.529	0.157
578	"ENSG00000183010.16"	"PYCR1"	chr17	-	81936747	81937257	81936747	81936861	81937227	81937257	578	230,30,100	0,0,0	11,10,22	1,0,2	466	100	0.831738282038	1.0	1.0,1.0,1.0	0.702,1.0,0.702	0.199
5799	"ENSG00000165802.21"	"NSMF"	chr9	-	137452735	137453820	137452735	137452819	137453730	137453820	5799	80,31,59	1,0,0	51,40,18	0,0,0	1011	100	1	1.0	0.888,1.0,1.0	1.0,1.0,1.0	-0.037
5808	"ENSG00000103512.14"	"NOMO1"	chr16	+	14895513	14896156	14895513	14895641	14895972	14896156	5808	146,126,138	0,0,0	625,451,454	0,0,1	431	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.991	0.003
5809	"ENSG00000103512.14"	"NOMO1"	chr16	+	14895513	14896156	14895513	14895694	14895972	14896156	5809	92,66,79	1,0,0	412,280,285	0,0,1	378	100	1	1.0	0.961,1.0,1.0	1.0,1.0,0.987	-0.009
5811	"ENSG00000183856.10"	"IQGAP3"	chr1	-	156525404	156526599	156525404	156525552	156526222	156526599	5811	522,511,493	0,0,1	533,425,325	1,0,1	770	100	1	1.0	1.0,1.0,0.985	0.986,1.0,0.977	0.007
5817	"ENSG00000145819.15"	"ARHGAP26"	chr5	+	143207197	143207473	143207197	143207308	143207443	143207473	5817	12,9,10	0,0,0	12,16,5	0,1,0	235	100	1	1.0	1.0,1.0,1.0	1.0,0.872,1.0	0.043
5823	"ENSG00000171163.15"	"ZNF692"	chr1	-	248855557	248855946	248855557	248855635	248855724	248855946	5823	148,83,132	137,91,96	37,11,47	14,25,26	189	100	0.660340228196	1.0	0.364,0.326,0.421	0.583,0.189,0.489	-0.05
5825	"ENSG00000137965.10"	"IFI44"	chr1	+	78655013	78655511	78655013	78655209	78655361	78655511	5825	4,4,0	46,62,0	10,26,0	105,294,0	252	100	1	1.0	0.033,0.025,NA	0.036,0.034,NA	-0.006
5826	"ENSG00000133107.14"	"TRPC4"	chr13	-	37639039	37639299	37639039	37639129	37639257	37639299	5826	0,0,0	0,2,2	0,0,1	0,0,0	228	100	1	1.0	NA,0.0,0.0	NA,NA,1.0	-1.0
5831	"ENSG00000106123.11"	"EPHB6"	chr7	+	142865959	142866605	142865959	142866316	142866480	142866605	5831	1,0,6	6,0,5	0,2,0	0,0,0	264	100	1	1.0	0.059,NA,0.313	NA,1.0,NA	-0.814
5836	"ENSG00000140682.18"	"TGFB1I1"	chr16	+	31473681	31473977	31473681	31473734	31473834	31473977	5836	9,3,2	60,27,45	15,5,2	142,56,4	200	100	0.76085832691	1.0	0.07,0.053,0.022	0.05,0.043,0.2	-0.049
5838	"ENSG00000140682.18"	"TGFB1I1"	chr16	+	31472170	31473556	31472170	31472201	31473440	31473556	5838	16,12,28	48,8,22	44,15,0	54,17,1	1339	100	0.680402106103	1.0	0.024,0.101,0.087	0.057,0.062,0.0	0.031
583	"ENSG00000114054.13"	"PCCB"	chr3	+	136326802	136327255	136326802	136326910	136327154	136327255	583	16,12,17	238,205,261	12,11,27	265,191,283	344	100	0.838298184869	1.0	0.019,0.017,0.019	0.013,0.016,0.027	-0.0
5840	"ENSG00000105650.21"	"PDE4C"	chr19	-	18220402	18221178	18220402	18220515	18221104	18221178	5840	6,0,17	0,0,1	0,4,2	0,0,0	689	100	1	1.0	1.0,NA,0.712	NA,1.0,1.0	-0.144
5842	"ENSG00000231500.6"	"RPS18"	chr6	+	33275964	33276267	33275964	33276066	33276175	33276267	5842	1336,1268,1031	6888,6725,5117	611,317,806	3313,1686,3542	209	100	0.777992542645	1.0	0.085,0.083,0.088	0.081,0.083,0.098	-0.002
584	"ENSG00000181789.14"	"COPG1"	chr3	+	129252622	129252955	129252622	129252694	129252875	129252955	584	8,2,1	219,150,150	1,0,0	144,119,101	281	100	1	1.0	0.013,0.005,0.002	0.002,0.0,0.0	0.006
5854	"ENSG00000131591.17"	"C1orf159"	chr1	-	1083914	1084383	1083914	1084086	1084352	1084383	5854	33,22,49	0,0,0	12,12,11	1,0,1	366	100	1	1.0	1.0,1.0,1.0	0.766,1.0,0.75	0.161
5861	"ENSG00000071564.14"	"TCF3"	chr19	-	1619110	1619474	1619110	1619234	1619315	1619474	5861	1,0,1	21,0,2	0,0,0	0,1,4	181	100	1	1.0	0.026,NA,0.216	NA,0.0,0.0	0.121
5866	"ENSG00000170703.15"	"TTLL6"	chr17	-	48803890	48804991	48803890	48803928	48804771	48804991	5866	0,2,0	0,0,2	219,522,7	14,24,1	943	100	1	1.0	NA,1.0,0.0	0.624,0.698,0.426	-0.083
5867	"ENSG00000170703.15"	"TTLL6"	chr17	-	48803890	48804991	48803890	48804523	48804771	48804991	5867	0,2,0	0,0,0	96,262,3	1,2,0	348	100	1	1.0	NA,1.0,NA	0.965,0.974,1.0	0.02
5871	"ENSG00000196547.14"	"MAN2A2"	chr15	+	90918193	90918755	90918193	90918388	90918644	90918755	5871	14,7,13	95,42,77	5,3,21	49,50,95	356	100	0.821653557725	1.0	0.04,0.045,0.045	0.028,0.017,0.058	0.009
5874	"ENSG00000135451.12"	"TROAP"	chr12	+	49330144	49331407	49330144	49330943	49331213	49331407	5874	130,80,79	44,24,34	104,45,65	40,19,15	370	100	0.888670325611	1.0	0.444,0.474,0.386	0.413,0.39,0.539	-0.013
5875	"ENSG00000135451.12"	"TROAP"	chr12	+	49330144	49331407	49330144	49330573	49331213	49331407	5875	408,252,290	3,1,1	264,152,189	4,0,1	740	100	0.816348565071	1.0	0.948,0.971,0.975	0.899,1.0,0.962	0.011
5877	"ENSG00000001630.15"	"CYP51A1"	chr7	-	92117043	92117212	92117043	92117092	92117176	92117212	5877	1190,1157,955	0,2,0	802,773,598	0,0,0	184	100	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
5897	"ENSG00000102904.14"	"TSNAXIP1"	chr16	+	67825666	67826282	67825666	67826076	67826151	67826282	5897	0,0,1	0,0,0	1,2,0	0,2,0	175	100	1	1.0	NA,NA,1.0	1.0,0.364,NA	0.318
5898	"ENSG00000102904.14"	"TSNAXIP1"	chr16	+	67825666	67826076	67825666	67825836	67825916	67826076	5898	0,0,2	0,0,0	6,7,0	2,2,0	180	100	1	1.0	NA,NA,1.0	0.625,0.66,NA	0.357
589	"ENSG00000182220.14"	"ATP6AP2"	chrX	+	40599591	40600881	40599591	40599741	40600761	40600881	589	10,15,11	236,291,276	10,10,15	407,401,253	1120	100	1	1.0	0.004,0.005,0.004	0.002,0.002,0.005	0.001
58	"ENSG00000173812.10"	"EIF1"	chr17	+	41689777	41690189	41689777	41689941	41690087	41690189	58	139,166,147	2323,2100,1834	127,95,109	2015,1538,1012	246	100	0.8791238053	1.0	0.024,0.031,0.032	0.025,0.024,0.042	-0.001
5904	"ENSG00000174233.11"	"ADCY6"	chr12	-	48777103	48777521	48777103	48777231	48777409	48777521	5904	5,0,2	36,21,11	3,5,4	79,73,15	278	100	0.891233407511	1.0	0.048,0.0,0.061	0.013,0.024,0.088	-0.005
5906	"ENSG00000187531.13"	"SIRT7"	chr17	-	81911938	81913880	81911938	81912614	81913773	81913880	5906	227,143,148	29,22,34	46,66,62	22,3,6	1259	100	0.826806143337	1.0	0.383,0.34,0.257	0.142,0.636,0.451	-0.083
5907	"ENSG00000187531.13"	"SIRT7"	chr17	-	81914293	81915512	81914293	81914530	81915439	81915512	5907	73,56,89	0,1,0	83,29,22	1,0,0	1009	100	1	1.0	1.0,0.847,1.0	0.892,1.0,1.0	-0.015
5910	"ENSG00000187531.13"	"SIRT7"	chr17	-	81913773	81914167	81913773	81913880	81914086	81914167	5910	15,7,23	43,39,33	4,8,4	26,3,14	306	100	0.907133554069	1.0	0.102,0.055,0.186	0.048,0.466,0.085	-0.085
5913	"ENSG00000258388.7"	"PPT2-EGFL8"	chr6	+	32166137	32166620	32166137	32166232	32166497	32166620	5913	90,112,93	3,4,0	50,42,64	1,2,1	365	100	0.754105127887	1.0	0.892,0.885,1.0	0.932,0.852,0.946	0.016
5915	"ENSG00000102879.15"	"CORO1A"	chr16	+	30186815	30187223	30186815	30186945	30187038	30187223	5915	2,0,0	10,1,10	0,0,1	4,2,1	193	100	1	1.0	0.094,0.0,0.0	0.0,0.0,0.341	-0.082
5916	"ENSG00000206560.11"	"ANKRD28"	chr3	-	15686001	15686309	15686001	15686119	15686221	15686309	5916	1,0,0	65,61,47	1,1,0	59,64,82	202	100	1	1.0	0.008,0.0,0.0	0.008,0.008,0.0	-0.003
5919	"ENSG00000149636.15"	"DSN1"	chr20	-	36770872	36771473	36770872	36770977	36771424	36771473	5919	373,509,444	0,0,4	375,299,421	0,0,0	547	100	1	1.0	1.0,1.0,0.953	1.0,1.0,1.0	-0.016
5925	"ENSG00000105193.8"	"RPS16"	chr19	-	39433222	39433569	39433222	39433418	39433521	39433569	5925	14,14,13	3533,2683,2130	24,20,36	3370,1873,3042	203	100	1	1.0	0.002,0.003,0.003	0.003,0.005,0.006	-0.002
5938	"ENSG00000186470.13"	"BTN3A2"	chr6	+	26368564	26368912	26368564	26368608	26368720	26368912	5938	155,158,108	0,1,0	35,75,76	0,0,0	212	100	1	1.0	1.0,0.987,1.0	1.0,1.0,1.0	-0.004
5956	"ENSG00000269313.5"	"MAGIX"	chrX	+	49164706	49165090	49164706	49164789	49164862	49165090	5956	0,0,4	0,0,0	0,2,1	1,0,0	173	100	1	1.0	NA,NA,1.0	0.0,1.0,1.0	0.333
5960	"ENSG00000132549.18"	"VPS13B"	chr8	+	99870784	99871697	99870784	99870887	99871447	99871697	5960	19,89,58	8,8,9	67,47,50	13,4,7	660	100	0.658565612122	1.0	0.265,0.628,0.494	0.438,0.64,0.52	-0.07
5961	"ENSG00000186648.14"	"CARMIL3"	chr14	+	24062708	24063183	24062708	24062846	24063119	24063183	5961	3,0,3	1,0,0	0,2,2	2,3,3	373	100	1	1.0	0.446,NA,1.0	0.0,0.152,0.152	0.622
5962	"ENSG00000186648.14"	"CARMIL3"	chr14	+	24064957	24065750	24064957	24065273	24065621	24065750	5962	3,0,0	1,0,2	0,0,2	0,0,1	448	100	1	1.0	0.401,NA,0.0	NA,NA,0.309	-0.108
5973	"ENSG00000167962.13"	"ZNF598"	chr16	-	1999495	2000481	1999495	2000256	2000390	2000481	5973	10,3,1	28,4,13	1,1,6	12,7,3	234	100	0.95621951959	1.0	0.132,0.243,0.032	0.034,0.058,0.461	-0.049
5974	"ENSG00000167962.13"	"ZNF598"	chr16	-	1999495	2000481	1999495	2000256	2000408	2000481	5974	13,7,4	19,4,4	4,2,9	3,2,10	252	100	0.726421338764	1.0	0.214,0.41,0.284	0.346,0.284,0.263	0.005
5976	"ENSG00000167962.13"	"ZNF598"	chr16	-	2002520	2003728	2002520	2002732	2003615	2003728	5976	11,5,17	0,1,0	4,0,3	0,0,0	983	100	1	1.0	1.0,0.337,1.0	1.0,NA,1.0	-0.221
598	"ENSG00000130159.13"	"ECSIT"	chr19	-	11507701	11508048	11507701	11507850	11507990	11508048	598	16,13,14	115,72,125	14,3,2	50,38,29	240	100	0.770750624361	1.0	0.055,0.07,0.045	0.104,0.032,0.028	0.002
599	"ENSG00000130159.13"	"ECSIT"	chr19	-	11507701	11508048	11507701	11507729	11507990	11508048	599	203,165,228	1,0,1	132,63,53	0,0,0	361	100	1	1.0	0.983,1.0,0.984	1.0,1.0,1.0	-0.011
59	"ENSG00000115649.15"	"CNPPD1"	chr2	-	219174777	219175108	219174777	219174906	219174987	219175108	59	4,9,1	78,71,68	5,10,9	183,99,100	181	100	0.933606849449	1.0	0.028,0.065,0.008	0.015,0.053,0.047	-0.005
600	"ENSG00000108883.12"	"EFTUD2"	chr17	-	44859904	44860543	44859904	44860045	44860431	44860543	600	3,14,14	258,255,227	20,20,7	440,271,314	486	100	1	1.0	0.002,0.011,0.013	0.009,0.015,0.005	-0.001
602	"ENSG00000139625.12"	"MAP3K12"	chr12	-	53486946	53487428	53486946	53487145	53487254	53487428	602	25,21,13	1,0,1	30,32,3	1,4,0	209	100	1	1.0	0.923,1.0,0.861	0.935,0.793,1.0	0.019
604	"ENSG00000139625.12"	"MAP3K12"	chr12	-	53484256	53485214	53484256	53484365	53485055	53485214	604	97,131,186	40,32,30	259,340,72	95,82,10	790	100	0.99322229713	1.0	0.235,0.341,0.44	0.257,0.344,0.477	-0.021
609	"ENSG00000169607.12"	"CKAP2L"	chr2	-	112755976	112757214	112755976	112756134	112756892	112757214	609	1202,1579,1362	1,0,2	836,714,929	0,0,0	858	100	1	1.0	0.993,1.0,0.988	1.0,1.0,1.0	-0.006
613	"ENSG00000129197.14"	"RPAIN"	chr17	+	5425970	5428211	5425970	5426082	5428070	5428211	613	404,375,366	3,4,0	763,1018,714	8,5,2	2088	100	0.700782357883	1.0	0.866,0.818,1.0	0.82,0.907,0.945	0.004
616	"ENSG00000275464.4"	"CH507-9B2.5"	chr21	-	5135934	5137474	5135934	5136043	5137326	5137474	616	5,5,8	47,84,85	6,11,0	77,46,1	1383	100	0.922195985708	1.0	0.008,0.004,0.007	0.006,0.017,0.0	-0.001
617	"ENSG00000275464.4"	"CH507-9B2.5"	chr21	-	5139697	5141103	5139697	5139878	5140952	5141103	617	4,2,1	20,20,28	1,2,0	33,24,0	1174	100	1	1.0	0.017,0.008,0.003	0.003,0.007,NA	0.004
619	"ENSG00000008300.16"	"CELSR3"	chr3	-	48639673	48641524	48639673	48640559	48641323	48641524	619	7,0,4	17,3,2	11,4,2	22,10,10	864	100	0.882638580068	1.0	0.045,0.0,0.188	0.055,0.044,0.023	0.037
624	"ENSG00000221838.9"	"AP4M1"	chr7	+	100101879	100102393	100101879	100101968	100102245	100102393	624	4,3,3	0,0,1	32,31,24	1,0,0	377	100	1	1.0	1.0,1.0,0.443	0.895,1.0,1.0	-0.151
633	"ENSG00000149577.15"	"SIDT2"	chr11	+	117189334	117190025	117189334	117189401	117189951	117190025	633	1,2,2	19,18,16	2,2,2	65,57,27	650	100	1	1.0	0.008,0.017,0.019	0.005,0.005,0.011	0.008
638	"ENSG00000115556.13"	"PLCD4"	chr2	+	218636470	218637173	218636470	218636578	218636859	218637173	638	23,51,38	0,0,0	168,184,41	0,1,0	381	100	1	1.0	1.0,1.0,1.0	1.0,0.98,1.0	0.007
642	"ENSG00000100241.20"	"SBF1"	chr22	-	50467531	50467923	50467531	50467690	50467785	50467923	642	11,4,2	72,37,45	8,3,1	49,29,24	195	100	0.947827255377	1.0	0.073,0.053,0.022	0.077,0.05,0.021	0.0
645	"ENSG00000177225.16"	"PDDC1"	chr11	-	767224	770903	767224	770398	770678	770903	645	167,154,223	1,0,2	315,249,187	0,1,0	380	100	1	1.0	0.978,1.0,0.967	1.0,0.985,1.0	-0.013
647	"ENSG00000214595.11"	"EML6"	chr2	+	54866765	54869367	54866765	54866884	54869180	54869367	647	4,7,7	13,12,19	2,0,0	1,1,0	2396	100	1	1.0	0.013,0.024,0.015	0.077,0.0,NA	-0.021
648	"ENSG00000144635.8"	"DYNC1LI1"	chr3	-	32570345	32570858	32570345	32570419	32570624	32570858	648	2,0,0	165,61,62	0,0,1	13,17,21	305	100	1	1.0	0.004,0.0,0.0	0.0,0.0,0.015	-0.004
64	"ENSG00000131018.22"	"SYNE1"	chr6	-	152133275	152135232	152133275	152133488	152135103	152135232	64	2,10,9	7,8,10	0,1,34	1,7,35	1715	100	0.821490919439	1.0	0.016,0.068,0.05	0.0,0.008,0.054	0.024
655	"ENSG00000054148.17"	"PHPT1"	chr9	+	136850012	136850560	136850012	136850137	136850502	136850560	655	248,64,105	6,3,2	52,63,27	5,0,1	465	100	0.816329509101	1.0	0.899,0.821,0.919	0.691,1.0,0.853	0.032
664	"ENSG00000161939.19"	"RNASEK-C17orf49"	chr17	+	7014144	7015156	7014144	7014277	7015061	7015156	664	867,577,640	3,1,0	542,394,478	0,0,0	884	100	1	1.0	0.97,0.985,1.0	1.0,1.0,1.0	-0.015
666	"ENSG00000116353.15"	"MECR"	chr1	-	29195940	29196258	29195940	29196042	29196197	29196258	666	7,9,15	0,2,1	6,7,4	1,0,1	255	100	0.674270986707	1.0	1.0,0.638,0.855	0.702,1.0,0.611	0.06
675	"ENSG00000241106.6"	"HLA-DOB"	chr6	-	32813722	32814601	32813722	32813833	32814319	32814601	675	11,16,11	2,5,6	0,0,1	0,1,0	586	100	1	1.0	0.484,0.353,0.238	NA,0.0,1.0	-0.142
678	"ENSG00000112139.14"	"MDGA1"	chr6	-	37654799	37655896	37654799	37654932	37655699	37655896	678	0,3,5	2,1,3	6,4,0	4,2,0	867	100	1	1.0	0.0,0.257,0.161	0.147,0.187,NA	-0.028
680	"ENSG00000173113.6"	"TRMT112"	chr11	-	64316690	64317147	64316690	64316968	64317057	64317147	680	98,73,85	732,573,595	71,17,32	446,198,207	189	100	0.961154150418	1.0	0.066,0.063,0.07	0.078,0.043,0.076	0.001
682	"ENSG00000185920.15"	"PTCH1"	chr9	-	95449840	95453620	95449840	95449940	95453477	95453620	682	19,6,27	2,1,4	39,53,152	4,13,19	3637	100	0.717284815002	1.0	0.207,0.142,0.157	0.211,0.101,0.18	0.005
687	"ENSG00000167792.11"	"NDUFV1"	chr11	+	67606957	67607324	67606957	67607076	67607298	67607324	687	204,83,119	0,0,2	32,27,22	0,0,0	322	100	1	1.0	1.0,1.0,0.949	1.0,1.0,1.0	-0.017
688	"ENSG00000167792.11"	"NDUFV1"	chr11	+	67610380	67611207	67610380	67610570	67610994	67611207	688	392,229,343	705,360,443	50,53,101	137,61,99	524	100	0.743271678605	1.0	0.096,0.108,0.129	0.065,0.142,0.163	-0.012
694	"ENSG00000067445.20"	"TRO"	chrX	+	54928602	54931031	54928602	54928710	54930740	54931031	694	509,299,235	9,3,1	1478,1117,885	15,11,5	2130	100	0.626796494065	1.0	0.726,0.824,0.917	0.822,0.827,0.893	-0.025
696	"ENSG00000135452.9"	"TSPAN31"	chr12	+	57746175	57746720	57746175	57746256	57746592	57746720	696	28,21,23	1,0,0	69,46,49	1,2,0	436	100	0.79593276011	1.0	0.865,1.0,1.0	0.941,0.841,1.0	0.028
698	"ENSG00000185686.17"	"PRAME"	chr22	-	22556811	22557580	22556811	22556909	22557544	22557580	698	352,262,367	17,5,27	0,0,2	0,0,0	735	100	1	1.0	0.738,0.877,0.649	NA,NA,1.0	-0.245
699	"ENSG00000185686.17"	"PRAME"	chr22	-	22556811	22557580	22556811	22556930	22557544	22557580	699	322,238,349	70,62,83	0,0,2	0,0,0	714	100	1	1.0	0.392,0.35,0.371	NA,NA,1.0	-0.629
700	"ENSG00000185686.17"	"PRAME"	chr22	-	22556811	22557580	22556811	22556977	22557544	22557580	700	298,226,329	1,0,0	0,0,2	0,0,0	667	100	1	1.0	0.978,1.0,1.0	NA,NA,1.0	-0.007
701	"ENSG00000185686.17"	"PRAME"	chr22	-	22556811	22557580	22556811	22557086	22557544	22557580	701	213,154,242	2,2,0	0,0,1	0,0,0	558	100	1	1.0	0.95,0.932,1.0	NA,NA,1.0	-0.039
709	"ENSG00000064961.18"	"HMG20B"	chr19	+	3573691	3574586	3573691	3573800	3574369	3574586	709	161,89,112	2,0,2	36,17,60	0,1,0	669	100	0.847527997046	1.0	0.923,1.0,0.893	1.0,0.718,1.0	0.033
70	"ENSG00000073060.15"	"SCARB1"	chr12	-	124782682	124786503	124782682	124782811	124786440	124786503	70	1077,923,1004	1,1,0	1001,856,2653	0,0,1	3729	100	1	1.0	0.967,0.961,1.0	1.0,1.0,0.986	-0.019
710	"ENSG00000064961.18"	"HMG20B"	chr19	+	3572978	3573347	3572978	3572994	3573291	3573347	710	5,0,0	1,1,1	0,0,0	0,1,0	397	100	1	1.0	0.557,0.0,0.0	NA,0.0,NA	0.186
714	"ENSG00000143224.17"	"PPOX"	chr1	+	161167099	161167486	161167099	161167234	161167338	161167486	714	51,47,70	3,0,1	20,21,32	2,0,1	204	100	0.663238036567	1.0	0.893,1.0,0.972	0.831,1.0,0.94	0.031
719	"ENSG00000116809.11"	"ZBTB17"	chr1	-	15943598	15943895	15943598	15943715	15943807	15943895	719	8,0,1	19,4,14	1,3,4	15,15,5	192	100	0.655135307151	1.0	0.18,0.0,0.036	0.034,0.094,0.294	-0.069
733	"ENSG00000104714.13"	"ERICH1"	chr8	-	625674	627238	625674	625968	627002	627238	733	0,4,0	0,0,2	0,7,2	0,0,0	1134	100	1	1.0	NA,1.0,0.0	NA,1.0,1.0	-0.5
734	"ENSG00000172345.13"	"STARD5"	chr15	-	81322407	81324141	81322407	81322540	81323801	81324141	734	49,40,69	1,1,0	19,42,131	1,0,0	1361	100	1	1.0	0.783,0.746,1.0	0.583,1.0,1.0	-0.018
73	"ENSG00000141497.13"	"ZMYND15"	chr17	+	4743766	4744107	4743766	4743847	4743990	4744107	73	0,0,1	3,1,3	0,0,0	0,2,0	243	100	1	1.0	0.0,0.0,0.121	NA,0.0,NA	0.04
745	"ENSG00000182087.12"	"TMEM259"	chr19	-	1011579	1011798	1011579	1011663	1011740	1011798	745	2,0,2	81,24,69	0,0,0	63,43,41	177	100	1	1.0	0.014,0.0,0.016	0.0,0.0,0.0	0.01
746	"ENSG00000182087.12"	"TMEM259"	chr19	-	1011579	1011798	1011579	1011612	1011740	1011798	746	59,23,57	33,17,26	42,40,17	20,21,11	228	100	0.877479380875	1.0	0.44,0.372,0.49	0.479,0.455,0.404	-0.012
747	"ENSG00000182087.12"	"TMEM259"	chr19	-	1011095	1011499	1011095	1011195	1011366	1011499	747	42,14,19	74,66,89	27,29,21	117,72,64	271	100	0.86363875266	1.0	0.173,0.073,0.073	0.078,0.129,0.108	0.001
74	"ENSG00000181929.11"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005364	49005461	49005543	74	3,8,6	206,240,172	3,3,10	264,150,131	197	100	0.897379512656	1.0	0.007,0.017,0.017	0.006,0.01,0.037	-0.004
751	"ENSG00000154743.17"	"TSEN2"	chr3	+	12503261	12503784	12503261	12503469	12503646	12503784	751	112,100,103	1,1,1	64,53,90	0,0,1	277	100	0.754551891821	1.0	0.976,0.973,0.974	1.0,1.0,0.97	-0.016
754	"ENSG00000111667.13"	"USP5"	chr12	+	6863829	6864195	6863829	6863973	6864049	6864195	754	8,5,8	64,55,60	22,8,8	185,105,92	176	100	0.788392702427	1.0	0.066,0.049,0.07	0.063,0.041,0.047	0.011
759	"ENSG00000110583.12"	"NAA40"	chr11	+	63945839	63947003	63945839	63945935	63946724	63947003	759	86,82,112	1,0,1	242,352,331	1,2,0	889	100	1	1.0	0.906,1.0,0.926	0.965,0.952,1.0	-0.028
75	"ENSG00000181929.11"	"PRKAG1"	chr12	-	49005305	49005543	49005305	49005391	49005461	49005543	75	3,5,4	0,2,0	1,3,7	0,0,0	170	100	1	1.0	1.0,0.595,1.0	1.0,1.0,1.0	-0.135
762	"ENSG00000115414.18"	"FN1"	chr2	-	215379129	215382325	215379129	215379317	215382211	215382325	762	19,41,10	2,2,0	1846,444,355	111,9,111	2994	100	0.92386526566	1.0	0.241,0.406,1.0	0.357,0.622,0.097	0.19
764	"ENSG00000160058.18"	"BSDC1"	chr1	-	32394079	32394425	32394079	32394140	32394403	32394425	764	7,3,0	36,29,28	5,3,2	32,26,16	363	100	0.698277185206	1.0	0.051,0.028,0.0	0.041,0.031,0.033	-0.009
76	"ENSG00000181929.11"	"PRKAG1"	chr12	-	49004506	49005018	49004506	49004633	49004963	49005018	76	7,15,23	146,178,125	12,12,18	178,123,119	430	100	0.865129315521	1.0	0.011,0.019,0.041	0.015,0.022,0.034	0.0
